Reference Year,GHGRP ID No.,Facility Province or Territory,CO2 tonnes,CH4 tonnes,N2O tonnes,SF6 tonnes,HFC Total tonnes CO2e,PFC Total tonnes CO2e
2013,G10050,Ontario,279834.0,2.1653,4.5847,0.0,0.0,0.0
2013,G10051,Ontario,374659.0,7.6927,16.5221,0.0,0.0,0.0
2013,G10052,Newfoundland and Labrador,959006.0,10.0,17.0,0.0,0.0,0.0
2013,G10053,Alberta,556860.5666,1139.699999,6.5549,0.0,0.0,0.0
2013,G10054,Alberta,295153.4375,20.3757,7.5831,0.0,0.0,0.0
2013,G10055,Alberta,711.744293,0.5308,551.786911,0.0,0.0,0.0
2013,G10057,Ontario,118291.9831,2.3293,2.0825,0.0,0.0,0.0
2013,G10058,Alberta,277943.2993,23.399999,6.847,0.0,0.0,0.0
2013,G10059,Prince Edward Island,59202.35156,1.471,1.04002,0.0,0.0,0.0
2013,G10060,Saskatchewan,1691040.8,50.07,35.28,0.0,0.0,0.0
2013,G10061,Quebec,127678.0,1.48,2.591,0.0,0.0,0.0
2013,G10064,Quebec,226381.91,12.721,2.37757,0.0,0.0,0.0
2013,G10065,Alberta,1405303.395,171.708601,7.809,0.0,0.0,0.0
2013,G10066,Quebec,542824.2,38.641999,1.793,0.0,0.0,0.0
2013,G10067,Quebec,530996.0,6.0,1.0,0.0,0.0,0.0
2013,G10068,Alberta,358788.7188,121.954402,9.1791,0.0,0.0,0.0
2013,G10069,Alberta,185561.4219,47.825298,4.7825,0.0,0.0,0.0
2013,G10070,British Columbia,102347.0156,2359.757345,8.8287,0.0,0.0,0.0
2013,G10071,Alberta,507820.2394,120.044698,10.8294,0.0,0.0,0.0
2013,G10072,Ontario,115125.3009,86.581001,10.547,0.0,0.0,0.0
2013,G10073,Alberta,4561042.541,871.468975,75.314999,0.0,0.0,0.0
2013,G10074,New Brunswick,244895.0,2.11,3.97,0.0,0.0,0.0
2013,G10075,Ontario,137753.2344,2.714045,2.41904,0.0,0.0,0.0
2013,G10076,Quebec,1075909.0,3.456,5.187,0.0,355.8812,0.0
2013,G10077,Ontario,118501.9,1.945,1.635,0.0,7547.8,0.0
2013,G10078,Ontario,261490.0,5.88,5.62,0.0,0.0,0.0
2013,G10080,Saskatchewan,701036.125,51.244801,17.881599,0.0,0.0,0.0
2013,G10082,British Columbia,121819.6064,172.727903,39.484599,0.0,0.0,0.0
2013,G10084,Nova Scotia,605227.4177,302.903006,13.40004,0.0,0.0,0.0
2013,G10085,British Columbia,809966.9,53.158599,4.2752,0.0,0.0,0.0
2013,G10086,Alberta,12801.98615,5095.880888,0.205,0.0,0.0,0.0
2013,G10088,Quebec,8828.0,42.838001,5.967,0.0,0.0,0.0
2013,G10090,Quebec,48739.0,22.28,3.75,0.0,87.994,0.0
2013,G10091,Ontario,5117595.338,911.846906,27.2688,0.0,0.0,0.0
2013,G10093,Ontario,154253.0713,269.38101,44.677002,0.0,3.9793,0.0
2013,G10095,Alberta,1011.0,1588.920044,0.0,0.0,0.0,0.0
2013,G10096,Alberta,123504.2319,98.1854,1.3722,0.0,0.0,0.0
2013,G10098,Alberta,1243192.9,189.5342,16.739,0.0,0.0,0.0
2013,G10099,New Brunswick,25766.70996,466.644008,47.673002,0.0,0.0,0.0
2013,G10100,Alberta,201554.3386,439.185002,4.893,0.0,0.0,0.0
2013,G10101,Northwest Territories,192947.8513,8.34,5.7343,0.0,0.0,0.0
2013,G10103,Quebec,106067.4,18.722001,0.019,0.0,0.0,0.0
2013,G10104,British Columbia,221132.3242,2080.077514,5.7704,0.0,0.0,0.0
2013,G10105,British Columbia,264828.1406,4382.597362,27.9516,0.0,0.0,0.0
2013,G10106,Alberta,221861.7702,747.926011,5.048,0.0,0.0,0.0
2013,G10108,Alberta,281355.1263,227.314005,3.903,0.0,0.0,0.0
2013,G10109,Ontario,32840.11799,9578.213965,0.8598,0.0,0.0,0.0
2013,G10111,Alberta,147286.7198,4.051,0.917,0.0,0.0,0.0
2013,G10112,Alberta,939648.7897,71.346555,4.855903,0.0081,0.0,0.0
2013,G10113,Manitoba,137851.4439,0.63,0.508,0.0,0.0,0.0
2013,G10114,Ontario,396175.7531,4.643,1.531,0.0,0.0,0.0
2013,G10115,British Columbia,304040.3438,7718.514675,34.908999,0.0,0.0,0.0
2013,G10116,Ontario,125387.0,319.23,4.04,0.0,0.0,0.0
2013,G10117,British Columbia,1536128.161,371.363387,9.2657,0.0,0.0,0.0
2013,G10118,British Columbia,133000.7843,34.076602,3.4088,0.0,0.0,0.0
2013,G10119,Alberta,334854.6891,704.515405,12.1419,0.0,0.0,0.0
2013,G10120,Alberta,381078.5938,27.5035,9.5789,0.0,0.0,0.0
2013,G10121,Alberta,587439.7778,686.121091,6.16,0.0,0.0,0.0
2013,G10122,Alberta,65303.26856,2.5872,1.19,0.0,0.0,0.0
2013,G10125,Alberta,40985.54224,59.156,0.0,0.0,0.0,0.0
2013,G10126,British Columbia,157511.4416,1190.840691,7.3817,0.0,0.0,0.0
2013,G10127,Alberta,8946995.0,113.0,163.0,0.0,0.0,0.0
2013,G10128,Ontario,70325.72534,1.083,0.931,0.0,144.17,0.0
2013,G10130,Alberta,84134.11841,1046.247924,36.283602,0.0,0.0,0.0
2013,G10131,British Columbia,245934.5938,4212.637293,21.249,0.0,0.0,0.0
2013,G10132,Alberta,714318.4155,53.500101,11.2121,0.0,0.0,0.0
2013,G10133,Ontario,214776.7368,0.128,0.1141,0.0,0.0,0.0
2013,G10134,Alberta,229151.2305,42.660692,1.1825,0.0,0.0,0.0
2013,G10135,Alberta,218003.2016,1072.814042,1.936527,0.0,0.0,0.0
2013,G10136,British Columbia,74490.5542,90.985998,26.844,0.00134,86.5132,0.0
2013,G10137,Alberta,395751.8867,1130.373984,11.393,0.0,0.0,0.0
2013,G10139,Alberta,59735.08185,134.167699,4.0022,0.0,0.0,0.0
2013,G10140,Manitoba,31576.87132,0.766,2.072,0.0,0.0,0.0
2013,G10142,Newfoundland and Labrador,521746.9063,1647.799988,14.4,0.0,0.0,0.0
2013,G10143,Alberta,93714.79785,2465.846227,3.5476,0.0,0.0,0.0
2013,G10144,Alberta,149838.3588,1387.675019,33.597801,0.0,0.0,0.0
2013,G10145,Newfoundland and Labrador,791752.0,8.784,16.618,0.0,0.0,0.0
2013,G10146,British Columbia,59485.4893,194.1849,43.1012,0.0,11.83,0.0
2013,G10147,Saskatchewan,1104047.789,5500.194975,13.93,0.0,0.0,0.0
2013,G10148,Quebec,124064.5995,11.566,1.159,0.0,0.0,0.0
2013,G10149,Ontario,235032.2494,59.543001,4.124,0.004536,0.0,0.0
2013,G10150,Saskatchewan,209831.5576,2.925,2.5443,0.0,0.0,0.0
2013,G10151,Ontario,331939.6875,86.589996,8.659,0.0,0.0,0.0
2013,G10152,Alberta,147118.3955,4.3288,3.6955,0.0,0.0,0.0
2013,G10153,Quebec,19872.34479,0.248,0.496,0.0,0.0,0.0
2013,G10154,Quebec,774449.4688,14.212,2.24,0.0,0.0,0.0
2013,G10155,Alberta,56007.49438,528.405891,5.9231,0.0,0.0,0.0
2013,G10157,British Columbia,78947.4469,222.155107,46.078699,0.0,0.0,0.0
2013,G10158,Alberta,69792.60738,347.285807,4.7742,0.0,0.0,0.0
2013,G10159,Alberta,216012.1942,511.189606,9.3346,0.0,0.0,0.0
2013,G10160,Alberta,411549.6477,230.381607,6.6403,0.0,0.0,0.0
2013,G10161,Ontario,7058.239824,18827.80685,0.0,0.0,0.0,0.0
2013,G10162,Alberta,7557469.5,84.293297,166.930893,0.0,0.0,0.0
2013,G10163,Ontario,731113.5325,5515.612732,19.459499,0.0,0.0,0.0
2013,G10165,Ontario,308858.196,168.449997,19.778,0.0,0.0,0.0
2013,G10168,Quebec,111910.0,1.308,1.212,0.0,0.0,0.0
2013,G10169,Quebec,49649.7,32.031001,8.804,0.0,0.0,0.0
2013,G10170,British Columbia,786078.0,35.854999,2.645,0.0,0.0,0.0
2013,G10171,Ontario,626162.0,28.608,4.229,0.0,0.0,0.0
2013,G10173,British Columbia,144434.0,2.682,0.591,0.0,0.0,0.0
2013,G10175,Ontario,1594203.125,14.8891,21.3333,0.0,0.0,0.0
2013,G10176,Alberta,678273.4719,4.4701,3.1138,0.0,0.0,0.0
2013,G10177,Ontario,56413.0,12.0,1.7,0.0,0.0,0.0
2013,G10178,Nova Scotia,3266746.0,26.440001,52.852348,1.5525,0.0,0.0
2013,G10179,Alberta,822271.25,56.957001,21.1954,0.0,0.0,0.0
2013,G10180,Alberta,197762.468,16.551954,3.806512,0.0,0.0,0.0
2013,G10181,British Columbia,129869.3868,55.104,17.79,0.0,0.0,0.0
2013,G10182,Manitoba,63308.3009,267.489993,14.89,0.0,0.0,0.0
2013,G10183,Quebec,287105.9353,4.299,2.15,0.0,0.0,0.0
2013,G10184,British Columbia,478835.1563,35.607899,12.4214,0.0,0.0,0.0
2013,G10185,British Columbia,307954.9736,531.475702,2.8738,0.0,0.0,0.0
2013,G10186,Saskatchewan,898380.4375,53.466999,21.287001,0.0,0.0,0.0
2013,G10187,Alberta,10813333.64,55816.52318,541.527306,0.0,0.0,0.0
2013,G10188,Quebec,231862.7705,11.848,5.964,0.0,0.0,0.0
2013,G10189,Quebec,163516.2,2.912,1.907,0.0,0.0,0.0
2013,G10190,Ontario,362603.25,23.3078,9.002,0.0,0.0,0.0
2013,G10191,Ontario,370966.9547,33.552,6.5021,0.0,0.0,0.0
2013,G10192,Ontario,985926.0,109.214303,2.7882,0.0,0.0,0.0
2013,G10193,Ontario,23769.0,1986.900024,0.0,0.0,0.0,0.0
2013,G10195,Saskatchewan,674867.0,13.5361,12.0408,0.0,0.0,0.0
2013,G10196,Alberta,1319782.879,74.815401,24.384001,0.0,0.0,0.0
2013,G10197,Alberta,430087.1449,1035.002187,10.5335,0.0,587.52,0.0
2013,G10198,Ontario,1530236.5,24.800001,27.300001,0.0,0.0,0.0
2013,G10199,Ontario,1065994.299,295.000004,12.5,0.0,0.0,0.0
2013,G10202,Alberta,83119.79614,414.493206,7.6641,0.0,0.0,0.0
2013,G10203,Ontario,101774.3984,26.548941,2.654894,0.0,0.0,0.0
2013,G10204,Northwest Territories,96156.04056,211.521006,2.2,0.0,0.0,0.0
2013,G10206,Newfoundland and Labrador,915180.0,37.5,4.3,0.0,0.0,0.0
2013,G10207,British Columbia,98949.0,115.772999,38.178,0.0,0.0,0.0
2013,G10208,Ontario,1429536.942,204.056402,14.9036,0.0,0.0,0.0
2013,G10209,Ontario,127946.629,3.6801,1.5709,0.0,0.0,0.0
2013,G10210,Ontario,59185.57056,1.4352,0.9709,0.0,0.0,0.0
2013,G10211,Alberta,2880112.302,149.156599,42.742001,0.0,0.0,0.0
2013,G10213,Ontario,129492.4619,2.942,1.98,0.0,0.0,0.0
2013,G10215,Ontario,146802.1719,9.5701,3.6623,0.0,0.0,0.0
2013,G10217,Quebec,85604.0,456.231998,18.762,0.0,0.0,0.0
2013,G10218,British Columbia,121296.2727,3.646,0.526,0.0,0.0,0.0
2013,G10219,Alberta,265145.3388,173.204599,2.3644,0.0,0.0,0.0
2013,G10220,Alberta,128124.5325,106.887999,38.647001,0.0,0.0,0.0
2013,G10221,Quebec,48432.0,0.74,0.66,0.0,0.0,0.0
2013,G10223,Ontario,471085.2031,29.9889,1.8379,0.0,0.0,0.0
2013,G10224,Saskatchewan,238273.1914,99.688197,4.0226,0.0,0.0,0.0
2013,G10225,British Columbia,822274.3568,288.823099,6.4685,0.0,0.0,0.0
2013,G10226,British Columbia,726497.2628,11678.95366,18.8659,0.0,0.0,0.0
2013,G10227,Nova Scotia,1272916.0,13.8,307.486572,0.0,0.0,0.0
2013,G10228,Nova Scotia,750806.0,6.04,12.040268,0.007193,0.0,0.0
2013,G10229,Saskatchewan,3937696.0,71.0,104.0,0.0,0.0,0.0
2013,G10230,British Columbia,20549.73963,129.598393,17.597399,0.0,1.95,0.0
2013,G10231,British Columbia,37909.59216,212.459903,29.059501,0.0,0.0,0.0
2013,G10232,Alberta,181403.2065,18.9031,0.8433,0.0,0.0,0.0
2013,G10234,British Columbia,118256.148,46.072,1.414,0.0,0.0,0.0
2013,G10236,Saskatchewan,708436.0,182.0,18.0,0.0,0.0,0.0
2013,G10237,Alberta,120617.2796,145.516398,5.8634,0.0,0.0,0.0
2013,G10238,Quebec,1164698.111,88.889998,13.97,0.0,0.0,0.0
2013,G10239,Quebec,1215534.0,111.5,13.62,0.0,0.0,0.0
2013,G10240,Quebec,151934.4217,30.113901,19.7911,0.0,0.0,0.0
2013,G10241,Alberta,238385.0465,16.8517,5.8767,0.0,0.0,0.0
2013,G10243,Alberta,364519.4258,165.183902,4.6435,0.0,0.0,0.0
2013,G10244,Manitoba,106064.9926,422.00929,4.8587,0.0,0.0,0.0
2013,G10246,Alberta,185171.625,11.73,4.51,0.0,0.0,0.0
2013,G10247,New Brunswick,2993965.289,23.219999,0.0,0.0,0.0,0.0
2013,G10248,Saskatchewan,332156.5625,367.635304,14.3199,0.0,0.0,0.0
2013,G10249,Alberta,354872.0178,241.916202,6.8403,0.0,0.0,0.0
2013,G10250,Ontario,277445.9926,390.751365,5.322,0.0,0.0,0.0
2013,G10251,Ontario,420640.6563,106.017601,10.6802,0.0,0.0,0.0
2013,G10252,Ontario,134254.0,10.8087,2.4016,0.0,0.0,0.0
2013,G10253,Ontario,718675.3432,588.467419,8.9032,0.0,0.0,0.0
2013,G10254,Ontario,604607.2212,377.412703,13.0504,0.0,0.0,0.0
2013,G10255,Ontario,1190374.085,568.229099,15.764,0.0,0.0,0.0
2013,G10256,Ontario,1166150.25,78.840103,29.4664,0.0,0.0,0.0
2013,G10257,Saskatchewan,399066.5865,401.434992,10.0877,0.0,0.0,0.0
2013,G10258,Saskatchewan,10238.3,7862.365997,0.166,0.0,0.0,0.0
2013,G10259,Saskatchewan,641000.0,450.24,20.11,0.0,0.0,0.0
2013,G10260,Alberta,304136.3849,14.2389,4.6576,0.0,256.788,0.0
2013,G10261,Alberta,460267.2026,8.6749,7.7375,0.0,0.0,0.0
2013,G10262,Alberta,3291568.364,672.209126,69.341803,0.0,0.0,0.0
2013,G10263,Quebec,78291.0,166.529997,29.439999,0.0,18.122,0.0
2013,G10264,Saskatchewan,2316650.0,42.0,52.0,0.0,0.0,0.0
2013,G10265,Alberta,4786687.012,61.144399,72.857002,0.0,0.0,0.0
2013,G10266,Alberta,159443.2761,60.832399,2.5601,0.0,0.0,0.0
2013,G10267,Alberta,487524.3441,63.172898,14.0398,0.0,0.0,0.0
2013,G10268,Alberta,251791.5814,134.610498,5.34,0.0,0.0,0.0
2013,G10269,Alberta,917209.9901,107.992299,7.0205,0.0,0.0,0.0
2013,G10271,Manitoba,661240.0,1293.17699,180.522999,0.0,0.0,0.0
2013,G10272,Quebec,91385.0,79.94,18.76,0.0,34.602,0.0
2013,G10273,Ontario,1439828.635,18.986448,5.9299,0.0,0.0,0.0
2013,G10274,Ontario,471570.0,8.422,1.269,0.0,0.0,0.0
2013,G10275,Ontario,480509.5117,674.158674,5.5982,0.0,0.0,0.0
2013,G10276,Ontario,1857411.438,166.126999,4.887,0.0,0.0,0.0
2013,G10277,Alberta,256733.0002,487.180608,9.2407,0.0,0.0,0.0
2013,G10278,Alberta,1493450.568,73.684199,19.487701,0.0,0.0,0.0
2013,G10279,Manitoba,11018.0,4016.0,0.0,0.0,0.0,0.0
2013,G10281,Alberta,12095357.0,140.704498,277.327515,0.0,0.0,0.0
2013,G10283,Ontario,523829.0316,138.7774,180.467303,0.0,0.0,0.0
2013,G10284,Newfoundland and Labrador,487868.4395,1001.58378,29.95261,0.0,0.0,0.0
2013,G10285,Ontario,118436.7422,297.209991,49.060001,0.0,0.0,0.0
2013,G10289,British Columbia,424787.7,42.439902,3.834,0.00064,0.0,0.0
2013,G10290,Saskatchewan,102473.0,17560.0,2.1,0.0,0.0,0.0
2013,G10291,Nova Scotia,1602077.0,12.72,9.097315,0.0,0.0,0.0
2013,G10292,Nova Scotia,751276.0,27.559999,14.409396,0.0,0.0,0.0
2013,G10293,Ontario,126397.68,32.972133,3.297312,0.0,0.0,0.0
2013,G10295,Quebec,770937.0,1.4176,1.204,0.0066,138.32,143321.73
2013,G10296,Quebec,405939.0,0.658,0.501,0.0,0.0,347731.2834
2013,G10297,Quebec,9891.0,0.196,0.174,0.0,0.0,0.0
2013,G10299,Quebec,862440.7072,11.022,7.041,0.0,0.0,0.0
2013,G10300,Quebec,451083.005,0.74,0.76,0.0087,6.729176,13769.0397
2013,G10301,Quebec,8551.707,0.1709,0.1502,0.0,0.0,0.0
2013,G10302,Quebec,210873.0143,29.430999,20.950001,0.0,0.0,0.0
2013,G10305,Quebec,623667.3482,14.6234,0.0054,0.0,0.0,0.0
2013,G10306,Quebec,467287.0,1.251,1.089,0.0068,1.3,90276.15
2013,G10307,Quebec,368454.0,0.311,0.249,0.204,104.78,66211.41
2013,G10308,Quebec,220591.0,0.000267,0.000223,0.0,0.0,0.0
2013,G10310,Ontario,840.0,4220.043,0.028,0.0,0.0,0.0
2013,G10312,Alberta,105355.1769,239.580499,4.0899,0.0,0.0,0.0
2013,G10313,Alberta,354506.1553,190.890002,11.385,0.0,0.0,0.0
2013,G10314,Alberta,13374.82206,51.285601,0.2275,0.0,0.0,0.0
2013,G10315,Ontario,380047.0,29.707899,10.3671,0.0,0.0,0.0
2013,G10316,Alberta,1391655.304,84.657799,15.0933,3.5e-05,4401.8,0.0
2013,G10318,Ontario,61754.30078,225.56,19.4,0.0,899.21,0.0
2013,G10319,Ontario,207149.0,15.621,5.449,0.0,0.0,0.0
2013,G10320,British Columbia,116853.9539,100.520051,2.127845,0.0,0.0,0.0
2013,G10321,Alberta,93693.01945,77.2317,1.8289,0.0,0.0,0.0
2013,G10323,Ontario,189301.5469,12.4841,4.7416,0.0,0.0,0.0
2013,G10324,Alberta,2909407.637,2686.697968,57.806899,0.0,0.0,0.0
2013,G10326,Alberta,29067.24672,937.465605,1.8586,0.0,0.0,0.0
2013,G10327,Alberta,113234.9477,0.0286,0.0249,0.0,0.0,0.0
2013,G10328,Saskatchewan,109311.1334,33.075099,1.0099,0.0,0.0,0.0
2013,G10329,Saskatchewan,423782.9063,131.304198,7.3545,0.0,0.0,0.0
2013,G10334,New Brunswick,97735.98718,2.03,1.773,0.0,0.0,0.0
2013,G10335,Ontario,301566.6563,78.666901,7.8667,0.0,0.0,0.0
2013,G10337,Ontario,0.0,4574.15918,0.0,0.0,0.0,0.0
2013,G10338,Saskatchewan,133227.915,230.958295,2.3502,0.0,0.0,0.0
2013,G10342,British Columbia,131058.0,216.219993,54.450001,0.0,0.0,0.0
2013,G10343,Ontario,0.0,15990.0,0.0,0.0,0.0,0.0
2013,G10346,British Columbia,20746.76451,2982.699937,0.5405,0.0,0.0,0.0
2013,G10348,Ontario,1641.014969,4587.156161,1.5081,0.0,0.0,0.0
2013,G10350,Newfoundland and Labrador,77682.41858,4.887,12.691,0.0,0.0,0.0
2013,G10351,Ontario,65059.62828,1.32,1.14,0.0,0.0,0.0
2013,G10352,Alberta,912.0,3792.05,0.38,0.0,0.0,0.0
2013,G10353,Saskatchewan,138896.8473,116.246097,0.6016,0.0,0.0,0.0
2013,G10354,Newfoundland and Labrador,371249.6049,830.46297,38.52104,0.0,0.0,0.0
2013,G10355,New Brunswick,84043.0,734.96,22.860001,0.0,0.0,0.0
2013,G10356,Alberta,249812.0,42.199999,6.42,0.0,0.0,0.0
2013,G10357,Quebec,131706.875,2.596,2.3138,0.0,0.0,0.0
2013,G10358,Ontario,0.0,3293.190918,0.0,0.0,0.0,0.0
2013,G10359,Alberta,151563.3945,2294.770559,38.8848,0.0,0.0,0.0
2013,G10360,Ontario,508640.0,19.7009,0.4001,0.0,0.0,0.0
2013,G10361,Alberta,1080966.244,41.224999,0.8743,0.0,0.0,0.0
2013,G10364,Ontario,0.0,6570.612793,0.0,0.0,0.0,0.0
2013,G10365,Ontario,0.0,6019.274902,0.0,0.0,0.0,0.0
2013,G10366,Ontario,48573.27344,1.007,0.977,0.0,24.7,0.0
2013,G10369,Quebec,102771.8287,1.2431,0.9118,0.0,0.0,0.0
2013,G10370,Quebec,361.100013,0.0071,0.0063,0.0,140111.019,0.0
2013,G10371,Alberta,114784.4267,122.614797,7.1304,0.0,0.0,0.0
2013,G10373,Ontario,57157.6998,1.2,0.5,0.0,0.0,0.0
2013,G10374,British Columbia,120264.9053,70.650797,13.8591,0.0,0.0,0.0
2013,G10375,Alberta,22037.89722,18.3444,0.078,0.0,0.0,0.0
2013,G10376,Ontario,0.0,7840.0,0.0,0.0,0.0,0.0
2013,G10377,British Columbia,52909.355,96.427005,1.373,0.0,0.0,0.0
2013,G10378,British Columbia,33128.162,523.448349,0.8656,0.0,0.0,0.0
2013,G10381,Northwest Territories,175184.2655,9.08,23.63,0.0,0.0,0.0
2013,G10382,Alberta,628.539978,0.009,0.003,0.0,0.0,0.0
2013,G10383,Manitoba,1624.089966,0.006,0.001,0.0,0.0,0.0
2013,G10384,Nova Scotia,66216.33008,352.419995,6.667,0.0,0.0,0.0
2013,G10385,British Columbia,158816.9473,8.3237,21.4604,0.0,0.0,0.0
2013,G10386,New Brunswick,70868.50317,40.340002,29.909999,0.0,0.0,0.0
2013,G10387,Ontario,1085.040039,0.004,0.001,0.0,0.0,0.0
2013,G10388,British Columbia,94081.97461,2990.792598,10.9037,0.0,0.0,0.0
2013,G10390,Alberta,4112991.0,366.599997,57.66,0.0,0.0,0.0
2013,G10391,Alberta,64377.59863,25.101,0.628,0.0,0.0,0.0
2013,G10392,Alberta,1888.530029,0.05,0.132,0.0,0.0,0.0
2013,G10393,Nova Scotia,134221.8797,2064.550025,4.45,0.0,0.0,0.0
2013,G10394,Alberta,529775.8585,12.6339,3.0133,0.0,0.0,0.0
2013,G10395,Ontario,2781.899902,0.055,0.049,0.0,0.0,0.0
2013,G10396,Quebec,60891.89844,1.2,1.07,0.0,0.0,0.0
2013,G10397,Saskatchewan,1939.540039,0.018,0.007,0.0,0.0,0.0
2013,G10398,Ontario,115849.3854,0.6349,0.5759,0.0,0.0,0.0
2013,G10399,British Columbia,58399.01154,63.32205,8.68,0.0,0.0,0.0
2013,G10400,British Columbia,88836.88916,70.00873,13.355326,0.0,0.0,0.0
2013,G10401,Quebec,0.0,12761.24,0.0,0.0,0.0,0.0
2013,G10402,Alberta,91278.08984,1063.08,28.279999,0.0,0.0,0.0
2013,G10404,Ontario,7621.0,0.792,165.81,0.0,0.0,0.0
2013,G10406,Alberta,223684.4068,154.760805,3.5185,0.0,0.0,0.0
2013,G10407,Ontario,696959.527,181.809006,18.181,0.0,0.0,0.0
2013,G10408,Alberta,3465112.058,42333.22405,50.9092,0.001797,0.0,0.0
2013,G10409,Alberta,688725.9767,218.895699,3.9666,0.0,0.0,0.0
2013,G10410,Ontario,123596.6016,32.241501,3.22415,0.0,0.0,0.0
2013,G10411,Manitoba,81651.67969,1.585,1.216,0.0,0.0,0.0
2013,G10412,Alberta,183804.8248,56.564301,3.2143,0.0,0.0,0.0
2013,G10413,Ontario,336741.0,87.25,8.77,0.0,0.0,0.0
2013,G10414,Alberta,544875.2115,25.169,2.955,0.0,0.0,0.0
2013,G10415,Ontario,25123.06055,0.479,0.436,0.0,0.0,0.0
2013,G10416,Ontario,66590.29569,1.317,1.191,0.0,0.0,0.0
2013,G10417,Alberta,27738.31966,769.775017,0.606,0.0,0.0,0.0
2013,G10419,Saskatchewan,101964.7397,56.14,2.58,0.0,0.0,0.0
2013,G10420,Alberta,76980.42444,1.02,0.871,0.0,0.0,0.0
2013,G10421,Alberta,123716.6387,0.6036,0.6179,0.0,0.0,0.0
2013,G10423,Ontario,48805.02734,0.9616,0.867,0.0,0.0,0.0
2013,G10425,Ontario,72458.8358,1.4278,2.599,0.0,0.0,0.0
2013,G10426,British Columbia,62372.64545,1.2292,1.1833,0.0,0.0,0.0
2013,G10427,Ontario,48269.94904,1.0982,0.8635,0.0,0.0,0.0
2013,G10428,Alberta,41685.40107,640.587599,11.5833,0.0,0.0,0.0
2013,G10429,Alberta,44759.15145,614.505325,1.6375,0.0,0.0,0.0
2013,G10430,British Columbia,81932.36763,89.746003,1.158,0.0,0.0,0.0
2013,G10431,Alberta,34880.70556,713.185505,11.6972,0.0,0.0,0.0
2013,G10432,Ontario,126718.7031,33.055939,3.305594,0.0,0.0,0.0
2013,G10433,British Columbia,483.100006,3462.284057,0.0961,0.0,0.0,0.0
2013,G10438,Alberta,52565.79015,49.987706,1.11289,0.0,0.0,0.0
2013,G10439,British Columbia,21396.22,0.415,0.381,0.0,0.0,0.0
2013,G10440,British Columbia,68869.8211,0.4479,0.41,0.0,0.0,0.0
2013,G10441,Alberta,520.0,3139.03,0.02761,0.0,0.0,0.0
2013,G10442,Saskatchewan,344.64864,4842.018027,0.116105,0.0,0.0,0.0
2013,G10443,British Columbia,4016.654801,12157.80808,0.77263,0.0,0.0,0.0
2013,G10444,Manitoba,6413.0,2338.0,0.0,0.0,0.0,0.0
2013,G10445,Quebec,176036.8675,3.8624,0.2108,0.0,0.0,0.0
2013,G10446,Alberta,58869.80111,444.269996,1.28,0.0,0.0,0.0
2013,G10447,British Columbia,50664.91949,57.1,0.81,0.0,0.0,0.0
2013,G10451,Alberta,53932.59784,177.100899,2.7069,0.0,0.0,0.0
2013,G10452,Quebec,70859.0,367.339991,33.8473,0.0,39.26,0.0
2013,G10453,Ontario,54278.60156,14.159,1.416,0.0,0.0,0.0
2013,G10454,British Columbia,63133.77019,2089.35299,1.760004,0.0,0.0,0.0
2013,G10455,Alberta,43007.17056,1055.104596,1.2387,0.0,0.0,0.0
2013,G10456,Alberta,57728.06525,20.719,0.653,0.0,0.0,0.0
2013,G10457,British Columbia,85341.32282,556.166006,1.782149,0.0,0.0,0.0
2013,G10458,British Columbia,100621.0781,49.721001,0.745,0.0,0.0,0.0
2013,G10459,Ontario,110065.5391,2.153,1.927,0.0,0.0,0.0
2013,G10460,Ontario,85669.46875,1.669,1.498,0.0,0.0,0.0
2013,G10461,Alberta,25090.0,46.75,49.580002,0.0,0.0,0.0
2013,G10462,Ontario,1751097.0,550.710999,12.335,0.0,0.0,0.0
2013,G10465,Alberta,2182712.206,99.633601,25.862501,0.0,0.0,0.0
2013,G10466,Ontario,42097.25047,0.87942,0.743,0.0,0.0,0.0
2013,G10467,Ontario,71273.81262,1.448,1.508,0.0,0.0,0.0
2013,G10468,Ontario,49373.72571,2.275,4.672,0.0,74.1,0.0
2013,G10469,Ontario,566272.9705,147.485001,14.763,0.0,0.0,0.0
2013,G10470,British Columbia,114447.0,1.342,2.101,0.0,0.0,0.0
2013,G10471,Ontario,117.870003,3099.83587,0.008487,0.0,0.0,0.0
2013,G10472,Ontario,88088.20313,1.73,1.55,0.0,0.0,0.0
2013,G10475,Alberta,88762.22419,7.082,1.2924,0.0,0.0,0.0
2013,G10476,Alberta,55111.09454,85.344099,0.9457,0.0,0.0,0.0
2013,G10478,Ontario,60816.2,2.515283,1.083446,0.0,0.0,0.0
2013,G10479,Ontario,83552.07963,1.630138,1.494477,0.0,0.0,0.0
2013,G10481,Ontario,44812.44922,0.8829,0.7869,0.0,0.0,0.0
2013,G10482,Ontario,66754.57545,1.31508,1.17351,0.0,0.0,0.0
2013,G10484,Alberta,68817.77831,86.189999,5.3857,0.0,0.0,0.0
2013,G10486,Alberta,72200.7318,46.59,1.09,0.0,0.0,0.0
2013,G10488,Quebec,57208.758,1.224,1.01,0.0,0.0,0.0
2013,G10489,New Brunswick,58003.48828,1.6846,1.4114,0.0,0.0,0.0
2013,G10490,Quebec,75143.0,1.533,1.329,0.0,0.0,0.0
2013,G10491,Alberta,72039.06134,412.645396,1.0387,0.0,0.0,0.0
